SV_ID	gene_count	exon_count	tran_count	rest_count	ID_regl	df1_count	df2_count	df3_count	df4_count	df5_count	df6_count	df7_count
BND00000331	1	0	9	0	278	5	9	0	2	2	3	0
DEL00000031	1	0	36	0	4	27	0	0	0	0	0	0
DEL00000062	1	0	1	0	7	8	0	0	0	0	0	0
DEL00000066	1	0	6	0	8	9	0	0	0	0	0	0
DEL00000095	1	0	1	0	12	5	0	0	0	0	0	0
DEL00000098	1	0	1	0	13	6	1	0	0	0	0	0
DEL00000104	1	0	16	0	14	3	0	0	0	0	0	0
DEL00000104	1	0	16	0	15	3	0	0	0	0	0	0
DEL00000134	1	0	1	0	16	5	0	0	0	0	0	0
DEL00000134	1	0	1	0	17	5	0	0	0	0	0	0
DEL00000160	1	0	25	0	18	2	0	0	0	0	0	0
DEL00000163	1	0	1	0	20	0	0	0	0	0	0	0
DEL00000189	1	0	3	0	24	6	0	0	0	0	0	0
DEL00000200	1	0	4	0	27	7	0	2	0	0	0	0
DEL00000210	1	0	4	0	30	4	0	0	0	0	0	0
DEL00000253	1	0	4	0	33	0	0	0	0	0	0	0
DEL00000262	1	0	1	0	34	7	0	0	0	0	0	0
DEL00000270	2	512	37	651	36	6	0	0	0	0	0	0
DEL00000277	1	0	1	0	38	6	0	0	0	0	0	0
DEL00000320	1	0	4	0	41	0	0	0	0	0	0	0
DEL00000352	1	0	16	0	280	9	0	0	0	0	0	0
DEL00000443	1	0	25	0	288	14	0	0	0	0	0	0
DEL00000471	1	0	1	0	290	11	0	0	0	0	0	0
DEL00000476	1	0	1	0	291	9	0	0	0	0	0	0
DEL00000478	1	0	1	0	292	13	0	0	0	2	0	2
DEL00000508	1	0	1	0	293	8	0	0	0	0	0	0
DEL00000508	1	0	1	0	294	8	0	0	0	0	0	0
DEL00000508	1	0	1	0	295	8	0	0	0	0	0	0
DEL00000508	1	0	1	0	296	8	0	0	0	0	0	0
DEL00000508	1	0	1	0	297	8	0	0	0	0	0	0
DEL00000520	1	0	5	0	302	6	0	0	0	0	0	0
DEL00000520	1	0	5	0	303	6	0	0	0	0	0	0
DEL00000520	1	0	5	0	304	6	0	0	0	0	0	0
DEL00000618	1	0	9	0	309	7	2	0	0	0	0	0
DEL00000623	1	1	1	0	311	9	3	0	0	0	0	0
DEL00000633	1	0	2	0	312	3	0	0	0	0	0	0
DEL00000637	1	0	2	0	313	3	0	2	0	0	0	0
DEL00000637	1	0	2	0	314	3	0	2	0	0	0	0
DEL00000665	1	0	1	0	319	12	0	0	0	0	0	0
