SV_ID	gene_count	exon_count	tran_count	rest_count	ID_regl	df1_count	df2_count	df3_count	df4_count	df5_count	df6_count	df7_count
DEL00000027	1	6	1	14	4	19	0	0	0	0	0	0
DEL00000045	1	0	3	0	8	25	0	0	0	0	0	0
DEL00000084	1	0	6	0	16	9	0	0	0	0	0	0
DEL00000085	1	0	3	0	17	12	2	0	0	0	0	0
DEL00000096	1	0	100	0	20	16	0	0	0	3	0	0
DEL00000102	1	0	1	0	21	16	0	0	0	5	0	0
DEL00000114	1	0	36	0	22	2	0	0	0	0	0	0
DEL00000166	1	0	49	0	26	0	0	0	0	0	0	0
DEL00000186	1	0	25	0	28	6	0	0	0	0	0	0
DEL00000193	1	0	30	0	29	5	0	0	0	0	0	0
DEL00000270	1	803	36	1023	31	8	0	2	0	0	0	0
DEL00000290	1	0	4	0	35	8	0	0	0	0	0	0
DEL00000300	1	0	4	0	38	0	0	0	0	0	0	0
DEL00000326	1	0	1	0	276	17	0	0	0	0	0	0
DEL00000338	1	0	16	0	277	9	0	0	0	0	0	0
DEL00000343	1	0	5	0	278	8	0	2	0	0	0	0
DEL00000357	1	0	6	0	280	0	0	0	0	0	0	0
DEL00000430	1	0	49	0	293	6	0	0	0	0	0	0
DEL00000465	1	38	4	50	300	9	0	0	0	0	0	0
DEL00000516	1	0	6	0	310	8	0	0	0	0	0	0
DEL00000524	1	0	4	0	311	2	0	0	0	0	0	0
DEL00000578	1	0	2	0	319	26	0	0	0	0	0	0
DEL00000590	1	0	1	0	322	12	0	0	0	0	0	0
DEL00000613	1	1	1	0	326	6	0	0	0	0	0	0
DEL00000616	1	0	9	0	327	9	0	2	0	0	0	0
DEL00000632	1	0	9	0	12579	1	0	0	0	0	0	0
DEL00000645	1	0	6	0	12582	2	0	0	0	2	0	0
DEL00000657	1	0	9	0	12583	9	0	0	0	0	0	0
DEL00000657	1	0	9	0	12584	9	0	0	0	0	0	0
DEL00000657	1	0	9	0	12585	9	0	0	0	0	0	0
DEL00000657	1	0	9	0	12586	9	0	0	0	0	0	0
DEL00000657	1	0	9	0	12587	9	0	0	0	0	0	0
DEL00000657	1	0	9	0	12588	9	0	0	0	0	0	0
DEL00000657	1	0	9	0	12589	9	0	0	0	0	0	0
DEL00000657	1	0	9	0	12590	9	0	0	0	0	0	0
DEL00000662	1	0	1	0	12591	10	0	0	0	0	0	0
DEL00000667	1	0	6	0	12592	13	0	0	0	0	0	0
DEL00000667	1	0	6	0	12593	13	0	0	0	0	0	0
DEL00000696	1	0	1	0	12597	5	1	0	0	0	0	0
DEL00000755	1	0	1	0	12600	5	3	0	0	0	0	0
DEL00000858	1	0	4	0	12611	2	0	0	0	0	0	0
DEL00000960	1	1	1	0	12621	1	2	0	0	0	0	0
DEL00000970	1	0	4	0	12627	3	2	0	2	0	0	0
DEL00000985	1	0	4	0	12629	10	2	0	0	0	0	0
DEL00001004	1	0	28	0	12631	11	0	0	0	0	0	0
DEL00001005	1	0	6	0	12632	11	0	0	0	0	0	0
DEL00001035	1	0	4	0	12636	2	0	0	0	0	0	0
DEL00001074	1	0	2	0	12641	0	0	0	0	0	0	0
DEL00001078	1	0	1	0	12642	0	0	0	0	0	0	0
DEL00001094	1	0	1	0	12646	6	0	0	0	0	0	0
DEL00001140	1	0	20	0	12648	0	0	0	0	0	0	0
DEL00001169	1	0	42	0	12654	7	0	0	0	0	0	0
DEL00001329	1	116	36	184	12674	6	5	0	0	0	0	0
DEL00001377	1	0	1	0	12677	7	0	0	0	0	0	0
DEL00001589	1	5	1	7	0	0	0	0	0	0	0	0
DUP00000312	1	558	9	852	39	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	40	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	41	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	42	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	43	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	44	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	45	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	46	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	47	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	48	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	49	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	50	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	51	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	52	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	53	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	54	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	55	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	56	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	57	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	58	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	59	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	60	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	61	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	62	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	63	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	64	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	65	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	66	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	67	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	68	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	69	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	70	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	71	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	72	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	73	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	74	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	75	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	76	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	77	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	78	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	79	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	80	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	81	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	82	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	83	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	84	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	85	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	86	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	87	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	88	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	89	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	90	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	91	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	92	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	93	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	94	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	95	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	96	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	97	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	98	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	99	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	100	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	101	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	102	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	103	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	104	13	9	0	2	2	3	0
DUP00000312	1	558	9	852	105	13	9	0	2	2	3	0
