SV_ID	gene_count	exon_count	tran_count	rest_count	ID_regl	df1_count	df2_count	df3_count	df4_count	df5_count	df6_count	df7_count
DEL00000049	1	0	1	0	10	25	0	0	0	0	0	0
DEL00000092	1	0	2	0	16	12	0	0	0	3	0	0
DEL00000144	1	0	1	0	24	6	0	2	0	0	0	0
DEL00000146	1	42	1	63	25	6	0	2	0	2	2	0
DEL00000177	1	0	5	0	14170	10	1	0	0	0	0	0
DEL00000214	2	0	5	0	14176	9	4	0	0	0	0	0
DEL00000232	1	0	36	0	14177	5	0	0	0	0	0	0
DEL00000238	1	0	4	0	14178	4	0	0	0	0	0	0
DEL00000238	1	0	4	0	14179	4	0	0	0	0	0	0
DEL00000260	1	88	4	104	14180	4	0	0	0	0	0	0
DEL00000304	1	803	36	1023	14411	8	0	2	0	0	0	0
DEL00000391	1	1	1	0	14654	13	0	0	0	0	0	0
DEL00000422	1	0	2	0	14659	2	2	0	0	0	0	0
DEL00000534	1	0	1	0	14677	13	0	0	0	2	0	2
DEL00000618	1	0	1	0	14682	2	0	0	0	0	0	0
DEL00000661	1	0	4	0	14688	37	0	0	0	0	0	0
DEL00000669	1	0	1	0	14689	22	0	2	0	0	0	0
DEL00000712	1	0	9	0	14709	3	0	0	0	0	0	0
DEL00000735	1	0	25	0	14710	2	0	0	0	0	0	0
DEL00000745	1	0	1	0	14712	11	0	0	0	0	0	0
DEL00000795	1	0	16	0	14715	4	0	2	0	0	0	0
DEL00000809	2	2	2	0	14717	2	0	0	0	0	0	0
DEL00000848	1	0	25	0	14723	4	0	0	0	2	0	0
DEL00000852	1	0	4	0	14724	3	0	0	0	0	0	0
DEL00000946	1	0	9	0	14741	11	0	0	0	4	0	0
DEL00000954	1	0	1	0	14742	6	0	0	0	0	0	0
DEL00000980	1	1	1	9	14744	2	0	0	0	0	0	0
DEL00000984	1	0	15	0	14747	0	0	0	0	0	0	0
DEL00001031	1	0	4	0	14752	0	0	2	0	0	0	0
DEL00001031	1	0	4	0	14753	0	0	2	0	0	0	0
DEL00001070	1	0	5	0	14755	3	1	0	0	0	2	0
DEL00001084	1	0	1	0	14757	14	4	0	0	0	0	0
DEL00001094	1	0	4	0	14758	4	0	0	0	0	0	0
DEL00001097	1	0	16	0	14759	2	0	0	0	0	0	0
DEL00001104	1	0	1	0	14760	4	0	0	0	0	0	0
DEL00001163	1	0	4	0	14773	1	0	0	0	0	0	0
DEL00001185	1	0	4	0	14774	0	0	0	0	0	0	0
DEL00001186	1	0	1	0	14775	0	0	0	0	0	0	0
DEL00001205	1	1	1	0	14780	0	0	0	0	0	0	0
DEL00001210	1	0	9	0	14781	6	0	0	2	0	0	0
