SV_ID	gene_count	exon_count	tran_count	rest_count	ID_regl	df1_count	df2_count	df3_count	df4_count	df5_count	df6_count	df7_count
DEL00000038	1	0	30	0	6	27	0	0	0	0	0	0
DEL00000058	1	0	1	0	11	27	0	0	0	0	0	0
DEL00000066	1	0	1	0	14	22	0	0	0	0	0	0
DEL00000081	1	0	1	0	16	0	0	0	0	0	0	0
DEL00000100	1	0	100	0	23	10	0	0	0	0	0	0
DEL00000105	1	0	1	0	25	15	0	0	0	4	0	0
DEL00000188	1	0	20	0	33	14	1	0	0	2	0	0
DEL00000233	1	0	1	0	39	5	0	0	0	0	0	0
DEL00000239	1	0	24	0	40	4	0	0	0	0	0	0
DEL00000310	1	0	100	0	43	0	0	0	0	0	0	0
DEL00000349	1	0	16	0	281	17	0	0	0	0	0	0
DEL00000431	1	0	6	0	298	25	0	0	0	0	0	0
DEL00000465	1	0	1	0	301	0	0	0	0	0	0	0
DEL00000640	1	0	25	0	312	4	0	0	0	0	0	0
DEL00000644	1	0	8	0	314	4	0	0	0	0	0	0
DEL00000660	1	0	9	0	316	3	0	0	0	0	0	0
DEL00000669	1	65	16	312	317	1	0	0	0	0	0	0
DEL00000798	1	0	36	0	331	5	2	2	0	0	0	0
DEL00000812	1	0	16	0	333	2	0	0	0	0	0	0
DEL00000818	1	0	1	0	334	0	0	0	0	0	0	0
DEL00000819	1	0	1	0	335	5	3	0	0	0	0	0
DEL00000837	1	0	4	0	337	12	0	0	0	0	0	0
DEL00000837	1	0	4	0	338	12	0	0	0	0	0	0
DEL00000860	1	0	1	0	340	20	0	2	0	0	0	0
DEL00000915	1	0	4	0	366	5	0	0	0	0	0	0
DEL00001036	1	1	1	25	371	6	0	0	2	0	0	0
DEL00001046	1	0	2	0	373	2	0	0	0	0	0	0
DEL00001055	1	0	1	0	374	7	0	0	0	0	0	0
DEL00001055	1	0	1	0	375	7	0	0	0	0	0	0
DEL00001082	1	0	4	0	378	4	0	0	0	0	0	0
DEL00001085	1	0	1	0	379	3	3	0	0	0	0	0
DEL00001105	1	0	4	0	384	2	0	0	0	0	0	0
DEL00001109	1	0	16	0	385	2	0	0	0	0	0	0
DEL00001149	1	0	1	0	387	0	0	0	0	0	0	0
DEL00001283	1	0	1	0	397	0	0	0	0	0	0	0
DEL00001284	1	0	1	0	398	3	0	0	0	0	0	0
DEL00001359	1	0	3	0	405	4	0	0	0	0	0	0
DEL00001364	2	0	5	0	406	8	2	0	0	0	0	0
DEL00001398	1	0	100	0	416	2	0	0	0	0	0	0
DEL00001444	1	0	1	0	418	8	3	2	0	0	0	0
DEL00001557	1	4	1	5	0	0	0	0	0	0	0	0
DEL00001645	1	5	1	7	0	0	0	0	0	0	0	0
DUP00000324	1	558	9	852	44	13	9	0	2	2	3	0
DUP00000324	1	558	9	852	45	13	9	0	2	2	3	0
DUP00000324	1	558	9	852	46	13	9	0	2	2	3	0
DUP00000324	1	558	9	852	47	13	9	0	2	2	3	0
DUP00000324	1	558	9	852	48	13	9	0	2	2	3	0
DUP00000324	1	558	9	852	49	13	9	0	2	2	3	0
DUP00000324	1	558	9	852	50	13	9	0	2	2	3	0
DUP00000324	1	558	9	852	51	13	9	0	2	2	3	0
DUP00000324	1	558	9	852	52	13	9	0	2	2	3	0
DUP00000324	1	558	9	852	53	13	9	0	2	2	3	0
DUP00000324	1	558	9	852	54	13	9	0	2	2	3	0
DUP00000324	1	558	9	852	55	13	9	0	2	2	3	0
DUP00000324	1	558	9	852	56	13	9	0	2	2	3	0
DUP00000324	1	558	9	852	57	13	9	0	2	2	3	0
DUP00000324	1	558	9	852	58	13	9	0	2	2	3	0
DUP00000324	1	558	9	852	59	13	9	0	2	2	3	0
DUP00000324	1	558	9	852	60	13	9	0	2	2	3	0
DUP00000324	1	558	9	852	61	13	9	0	2	2	3	0
DUP00000324	1	558	9	852	62	13	9	0	2	2	3	0
DUP00000324	1	558	9	852	63	13	9	0	2	2	3	0
DUP00000324	1	558	9	852	64	13	9	0	2	2	3	0
DUP00000324	1	558	9	852	65	13	9	0	2	2	3	0
DUP00000324	1	558	9	852	66	13	9	0	2	2	3	0
DUP00000324	1	558	9	852	67	13	9	0	2	2	3	0
