SV_ID	gene_count	exon_count	tran_count	rest_count	ID_regl	df1_count	df2_count	df3_count	df4_count	df5_count	df6_count	df7_count
DEL00000033	2	1	16	0	3	27	0	0	0	0	0	0
DEL00000177	1	0	1	0	18	14	0	0	0	0	0	0
DEL00000191	1	76	4	108	19	0	0	0	0	0	0	0
DEL00000192	1	38	4	54	20	0	0	0	0	0	0	0
DEL00000209	1	0	9	0	257	17	0	0	0	0	0	0
DEL00000219	1	1	1	0	260	13	0	0	0	0	0	0
DEL00000236	1	0	16	0	263	5	0	2	0	0	0	0
DEL00000244	1	0	4	0	267	7	0	0	0	0	0	0
DEL00000274	1	0	4	0	268	17	0	2	0	0	0	0
DEL00000290	1	0	9	0	269	7	0	0	0	0	0	0
DEL00000324	1	0	70	0	274	11	6	0	0	0	0	0
DEL00000345	1	0	1	0	276	6	0	0	0	0	0	0
DEL00000358	1	0	9	0	277	7	0	0	0	0	0	0
DEL00000406	1	402	81	570	282	2	1	0	0	0	0	0
DEL00000406	1	402	81	570	283	2	1	0	0	0	0	0
DEL00000406	1	402	81	570	284	2	1	0	0	0	0	0
DEL00000406	1	402	81	570	285	2	1	0	0	0	0	0
DEL00000406	1	402	81	570	286	2	1	0	0	0	0	0
DEL00000406	1	402	81	570	287	2	1	0	0	0	0	0
DEL00000406	1	402	81	570	288	2	1	0	0	0	0	0
DEL00000406	1	402	81	570	289	2	1	0	0	0	0	0
DEL00000406	1	402	81	570	290	2	1	0	0	0	0	0
DEL00000406	1	402	81	570	291	2	1	0	0	0	0	0
DEL00000406	1	402	81	570	292	2	1	0	0	0	0	0
DEL00000406	1	402	81	570	293	2	1	0	0	0	0	0
DEL00000406	1	402	81	570	294	2	1	0	0	0	0	0
DEL00000406	1	402	81	570	295	2	1	0	0	0	0	0
DEL00000406	1	402	81	570	296	2	1	0	0	0	0	0
DEL00000511	2	2	2	0	302	2	0	0	0	0	0	0
DEL00000545	1	81	4	105	304	3	0	0	0	0	0	0
DEL00000546	1	0	1	0	305	5	0	2	0	0	0	0
DEL00000625	1	0	4	0	311	6	0	2	0	0	0	0
DEL00000631	1	0	1	0	313	0	0	0	0	0	0	0
DEL00000680	2	2	3	5	315	9	6	0	0	0	0	0
DEL00000809	1	0	100	0	325	0	0	0	0	0	0	0
DEL00000853	1	0	1	0	326	3	0	0	0	0	0	0
DEL00000952	1	0	1	0	332	6	4	2	0	0	0	0
DEL00000960	1	0	4	0	334	0	0	0	0	0	0	0
DEL00001000	1	0	9	0	338	2	0	0	0	0	0	0
DEL00001012	1	0	1	0	341	3	8	0	0	0	0	0
DEL00001027	1	0	4	0	343	3	0	0	0	0	0	0
DUP00000197	1	558	9	852	21	13	9	0	2	2	3	0
DUP00000197	1	558	9	852	22	13	9	0	2	2	3	0
DUP00000197	1	558	9	852	23	13	9	0	2	2	3	0
DUP00000197	1	558	9	852	24	13	9	0	2	2	3	0
DUP00000197	1	558	9	852	25	13	9	0	2	2	3	0
DUP00000197	1	558	9	852	26	13	9	0	2	2	3	0
DUP00000197	1	558	9	852	27	13	9	0	2	2	3	0
DUP00000197	1	558	9	852	28	13	9	0	2	2	3	0
DUP00000197	1	558	9	852	29	13	9	0	2	2	3	0
DUP00000197	1	558	9	852	30	13	9	0	2	2	3	0
DUP00000197	1	558	9	852	31	13	9	0	2	2	3	0
DUP00000197	1	558	9	852	32	13	9	0	2	2	3	0
DUP00000197	1	558	9	852	33	13	9	0	2	2	3	0
DUP00000197	1	558	9	852	34	13	9	0	2	2	3	0
DUP00000197	1	558	9	852	35	13	9	0	2	2	3	0
DUP00000197	1	558	9	852	36	13	9	0	2	2	3	0
DUP00000197	1	558	9	852	37	13	9	0	2	2	3	0
DUP00000197	1	558	9	852	38	13	9	0	2	2	3	0
DUP00000197	1	558	9	852	39	13	9	0	2	2	3	0
DUP00000197	1	558	9	852	40	13	9	0	2	2	3	0
DUP00000197	1	558	9	852	41	13	9	0	2	2	3	0
DUP00000197	1	558	9	852	42	13	9	0	2	2	3	0
