SV_ID	gene_count	exon_count	tran_count	rest_count	ID_regl	df1_count	df2_count	df3_count	df4_count	df5_count	df6_count	df7_count
DEL00000081	1	0	100	0	9	16	0	0	0	3	0	0
DEL00000088	1	0	1	0	10	16	0	0	0	5	0	0
DEL00000097	1	0	6	0	11	5	0	0	0	0	0	0
DEL00000138	1	0	1	0	14	7	0	2	0	0	0	0
DEL00000138	1	0	1	0	15	7	0	2	0	0	0	0
DEL00000171	1	0	1	0	19	18	8	0	0	0	1	0
DEL00000179	1	1	1	9	21	8	0	0	0	0	0	0
DEL00000219	1	0	4	0	25	6	0	0	0	0	0	0
DEL00000272	1	0	1	0	266	16	0	0	0	0	0	0
DEL00000326	1	0	9	0	273	0	0	0	0	0	0	0
DEL00000429	1	1	1	0	280	10	4	0	0	0	0	0
DEL00000466	1	0	4	0	282	1	2	0	0	0	0	0
DEL00000522	1	34	4	50	285	7	0	0	0	0	0	0
DEL00000522	1	34	4	50	286	7	0	0	0	0	0	0
DEL00000522	1	34	4	50	287	7	0	0	0	0	0	0
DEL00000535	1	0	9	0	288	7	2	0	0	0	0	0
DEL00000536	1	0	9	0	289	7	2	0	0	0	0	0
DEL00000540	1	0	2	0	291	8	1	0	0	0	0	0
DEL00000559	1	0	2	0	292	3	0	2	0	0	0	0
DEL00000559	1	0	2	0	293	3	0	2	0	0	0	0
DEL00000604	1	0	1	0	296	6	0	2	0	0	0	0
DEL00000623	1	0	1	0	299	0	26	0	0	0	0	0
DEL00000624	1	0	21	0	300	2	0	0	0	0	0	0
DEL00000636	1	0	4	0	303	0	0	0	0	0	0	0
DEL00000660	1	0	9	0	305	5	2	4	0	0	0	0
DEL00000672	1	0	1	0	308	5	0	2	0	0	0	0
DEL00000678	1	0	16	0	309	2	0	0	0	0	0	0
DEL00000717	1	0	4	0	318	19	0	0	0	0	0	0
DEL00000759	1	0	9	0	322	5	0	0	0	0	0	0
DEL00000788	1	0	4	0	326	7	0	2	0	0	0	0
DEL00000808	1	0	9	0	328	3	0	0	0	0	0	0
DEL00000882	1	0	36	0	334	7	0	0	0	0	0	0
DEL00000887	1	0	6	0	335	11	0	0	0	0	0	0
DEL00000902	1	0	4	0	338	4	0	0	0	0	0	0
DEL00000976	1	0	36	0	343	0	0	0	0	0	0	0
DEL00001033	1	0	1	0	349	0	0	0	0	0	0	0
DEL00001076	1	0	4	0	355	3	0	0	0	0	0	0
DEL00001084	1	0	49	0	356	5	0	0	0	0	0	0
DEL00001215	1	0	1	0	394	7	0	0	0	0	0	0
DEL00001224	1	0	4	0	395	7	0	0	0	0	0	0
DEL00001377	1	5	1	7	0	0	0	0	0	0	0	0
DUP00000256	1	558	9	852	27	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	28	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	29	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	30	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	31	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	32	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	33	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	34	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	35	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	36	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	37	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	38	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	39	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	40	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	41	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	42	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	43	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	44	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	45	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	46	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	47	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	48	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	49	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	50	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	51	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	52	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	53	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	54	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	55	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	56	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	57	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	58	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	59	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	60	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	61	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	62	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	63	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	64	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	65	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	66	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	67	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	68	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	69	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	70	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	71	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	72	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	73	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	74	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	75	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	76	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	77	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	78	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	79	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	80	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	81	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	82	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	83	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	84	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	85	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	86	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	87	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	88	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	89	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	90	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	91	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	92	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	93	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	94	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	95	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	96	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	97	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	98	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	99	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	100	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	101	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	102	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	103	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	104	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	105	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	106	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	107	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	108	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	109	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	110	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	111	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	112	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	113	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	114	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	115	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	116	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	117	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	118	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	119	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	120	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	121	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	122	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	123	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	124	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	125	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	126	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	127	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	128	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	129	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	130	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	131	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	132	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	133	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	134	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	135	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	136	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	137	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	138	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	139	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	140	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	141	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	142	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	143	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	144	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	145	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	146	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	147	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	148	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	149	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	150	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	151	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	152	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	153	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	154	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	155	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	156	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	157	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	158	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	159	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	160	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	161	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	162	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	163	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	164	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	165	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	166	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	167	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	168	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	169	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	170	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	171	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	172	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	173	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	174	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	175	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	176	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	177	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	178	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	179	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	180	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	181	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	182	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	183	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	184	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	185	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	186	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	187	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	188	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	189	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	190	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	191	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	192	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	193	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	194	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	195	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	196	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	197	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	198	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	199	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	200	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	201	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	202	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	203	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	204	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	205	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	206	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	207	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	208	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	209	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	210	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	211	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	212	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	213	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	214	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	215	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	216	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	217	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	218	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	219	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	220	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	221	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	222	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	223	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	224	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	225	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	226	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	227	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	228	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	229	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	230	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	231	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	232	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	233	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	234	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	235	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	236	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	237	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	238	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	239	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	240	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	241	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	242	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	243	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	244	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	245	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	246	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	247	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	248	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	249	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	250	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	251	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	252	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	253	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	254	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	255	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	256	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	257	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	258	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	259	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	260	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	261	13	9	0	2	2	3	0
DUP00000256	1	558	9	852	262	13	9	0	2	2	3	0
INS00000362	1	0	1	0	275	9	0	0	0	0	0	0
INS00000404	1	0	1	0	278	13	0	0	0	2	0	2
INS00000515	1	0	1	0	283	20	0	0	0	0	0	0
DEL00000016	0	0	0	0	1	19	0	0	0	0	0	0
DEL00000026	0	0	0	0	2	25	2	0	0	0	0	0
INS00000040	0	0	0	0	3	26	0	0	0	0	0	0
DEL00000064	0	0	0	0	4	4	0	0	0	0	0	0
DEL00000065	0	0	0	0	5	4	0	0	0	0	0	0
DEL00000074	0	0	0	0	6	11	1	0	0	0	0	0
DEL00000074	0	0	0	0	7	11	1	0	0	0	0	0
DEL00000080	0	0	0	0	8	11	0	0	0	0	1	0
DEL00000105	0	0	0	0	12	3	0	0	0	0	0	0
DEL00000112	0	0	0	0	13	3	0	0	0	0	0	0
DEL00000154	0	0	0	0	16	7	0	2	0	0	0	0
DEL00000160	0	0	0	0	17	6	2	2	0	0	0	0
INS00000161	0	0	0	0	18	3	0	0	0	0	0	0
DEL00000174	0	0	0	0	20	7	0	2	0	0	0	0
DEL00000187	0	0	0	0	22	4	0	0	0	0	1	0
DEL00000194	0	0	0	0	23	16	9	2	12	4	10	0
DEL00000213	0	0	0	0	24	6	0	0	0	0	0	0
DEL00000223	0	0	0	0	26	6	0	0	0	0	0	0
DEL00000259	0	0	0	0	263	2	5	0	2	2	1	0
DEL00000261	0	0	0	0	264	9	0	0	0	3	0	0
DEL00000263	0	0	0	0	265	5	0	0	0	2	0	0
DEL00000284	0	0	0	0	267	17	0	0	0	0	0	0
DEL00000288	0	0	0	0	268	15	0	2	0	0	0	0
DEL00000295	0	0	0	0	269	10	0	0	0	0	0	0
DEL00000302	0	0	0	0	270	4	0	0	0	0	0	0
INS00000304	0	0	0	0	271	1	0	0	0	0	0	0
BND00000324	0	0	0	0	272	0	0	0	0	0	0	0
INV00000351	0	0	0	0	274	25	0	0	0	0	0	0
DEL00000387	0	0	0	0	276	9	0	0	0	0	0	2
DEL00000396	0	0	0	0	277	15	2	2	0	0	0	0
DEL00000417	0	0	0	0	279	4	0	2	0	0	0	0
DEL00000459	0	0	0	0	281	2	2	0	0	0	0	0
DEL00000518	0	0	0	0	284	17	0	0	0	0	0	0
DEL00000537	0	0	0	0	290	7	2	0	0	0	0	0
DEL00000566	0	0	0	0	294	3	0	2	0	0	0	0
DEL00000586	0	0	0	0	295	16	2	0	0	0	0	0
DEL00000606	0	0	0	0	297	3	0	2	0	0	0	0
DEL00000614	0	0	0	0	298	12	4	0	0	0	3	0
DEL00000627	0	0	0	0	301	2	0	0	0	0	0	0
DEL00000634	0	0	0	0	302	0	0	0	0	0	0	0
DEL00000652	0	0	0	0	304	2	0	0	0	0	0	0
DEL00000662	0	0	0	0	306	6	0	0	0	4	0	0
DEL00000671	0	0	0	0	307	3	0	0	0	0	0	0
DEL00000687	0	0	0	0	310	1	1	0	0	0	0	0
DEL00000688	0	0	0	0	311	0	0	0	0	0	0	0
DEL00000688	0	0	0	0	312	0	0	0	0	0	0	0
DEL00000688	0	0	0	0	313	0	0	0	0	0	0	0
DEL00000688	0	0	0	0	314	0	0	0	0	0	0	0
DEL00000688	0	0	0	0	315	0	0	0	0	0	0	0
DEL00000688	0	0	0	0	316	0	0	0	0	0	0	0
DEL00000688	0	0	0	0	317	0	0	0	0	0	0	0
DEL00000738	0	0	0	0	319	12	0	0	0	0	0	0
DUP00000749	0	0	0	0	320	8	0	2	0	0	0	0
DEL00000755	0	0	0	0	321	9	0	0	0	0	0	0
DEL00000763	0	0	0	0	323	5	0	0	0	0	0	0
DEL00000778	0	0	0	0	324	0	0	0	0	0	0	0
DEL00000781	0	0	0	0	325	4	0	0	0	0	0	1
DEL00000797	0	0	0	0	327	7	0	0	0	0	0	0
BND00000828	0	0	0	0	329	22	20	0	0	0	10	2
BND00000829	0	0	0	0	330	22	20	0	0	0	8	2
DEL00000848	0	0	0	0	331	3	2	0	0	0	0	0
DEL00000855	0	0	0	0	332	6	3	0	0	0	0	0
INS00000870	0	0	0	0	333	4	3	0	0	0	0	0
DEL00000892	0	0	0	0	336	11	0	0	0	0	0	0
DEL00000897	0	0	0	0	337	7	0	0	0	0	0	0
DEL00000911	0	0	0	0	339	0	0	0	0	0	0	0
BND00000917	0	0	0	0	340	0	0	0	0	0	0	0
INS00000934	0	0	0	0	341	2	0	0	0	0	0	0
DEL00000954	0	0	0	0	342	1	0	0	0	0	0	0
DEL00000983	0	0	0	0	344	0	0	0	0	0	0	0
DEL00000986	0	0	0	0	345	6	0	0	0	0	0	0
BND00001021	0	0	0	0	346	1	0	0	0	0	0	0
DEL00001023	0	0	0	0	347	0	0	0	0	0	0	0
DEL00001030	0	0	0	0	348	10	0	0	0	10	0	0
DEL00001038	0	0	0	0	350	5	0	0	0	0	0	0
INS00001049	0	0	0	0	351	1	0	0	0	0	0	0
DEL00001050	0	0	0	0	352	2	0	2	0	0	0	0
DEL00001064	0	0	0	0	353	2	0	0	0	0	0	0
DEL00001064	0	0	0	0	354	2	0	0	0	0	0	0
BND00001099	0	0	0	0	357	11	20	0	4	0	4	0
DEL00001112	0	0	0	0	358	0	0	0	0	0	0	0
INV00001126	0	0	0	0	359	5	10	0	0	0	0	0
INV00001126	0	0	0	0	360	5	10	0	0	0	0	0
INV00001126	0	0	0	0	361	5	10	0	0	0	0	0
INV00001126	0	0	0	0	362	5	10	0	0	0	0	0
INV00001126	0	0	0	0	363	5	10	0	0	0	0	0
INV00001126	0	0	0	0	364	5	10	0	0	0	0	0
INV00001126	0	0	0	0	365	5	10	0	0	0	0	0
INV00001126	0	0	0	0	366	5	10	0	0	0	0	0
INV00001126	0	0	0	0	367	5	10	0	0	0	0	0
INV00001126	0	0	0	0	368	5	10	0	0	0	0	0
INV00001126	0	0	0	0	369	5	10	0	0	0	0	0
INV00001126	0	0	0	0	370	5	10	0	0	0	0	0
INV00001126	0	0	0	0	371	5	10	0	0	0	0	0
INV00001126	0	0	0	0	372	5	10	0	0	0	0	0
INV00001126	0	0	0	0	373	5	10	0	0	0	0	0
INV00001126	0	0	0	0	374	5	10	0	0	0	0	0
