SV_ID	gene_count	exon_count	tran_count	rest_count	ID_regl	df1_count	df2_count	df3_count	df4_count	df5_count	df6_count	df7_count
DEL00000020	1	6	1	14	2	19	0	0	0	0	0	0
DEL00000150	1	0	36	0	16	0	0	0	0	0	0	0
DEL00000156	1	0	9	0	17	7	0	0	0	0	0	0
DEL00000206	1	0	40	0	23	6	0	0	0	0	0	0
DEL00000207	1	0	9	0	24	6	0	0	0	0	0	0
DEL00000235	1	0	4	0	34	4	0	0	0	0	0	0
DEL00000285	1	0	4	0	274	13	1	0	0	2	0	0
DEL00000319	1	0	1	0	278	2	0	2	0	0	0	0
DEL00000402	1	76	4	100	284	9	0	0	0	0	0	0
DEL00000422	1	0	1	0	286	0	0	0	0	0	0	0
DEL00000473	1	0	9	0	291	9	0	0	0	0	0	0
DEL00000518	1	0	1	0	294	18	0	0	0	0	0	0
DEL00000547	1	0	4	0	299	10	4	0	0	0	0	0
DEL00000548	1	0	9	0	300	9	1	0	0	0	0	0
DEL00000648	1	0	2	0	306	2	0	0	0	0	0	0
DEL00000672	1	0	49	0	308	4	0	0	0	0	0	0
DEL00000679	1	0	1	0	309	1	2	0	0	0	0	0
DEL00000715	1	0	9	0	312	14	2	0	0	0	0	0
DEL00000766	1	0	1	0	314	12	0	0	0	0	0	0
DEL00000862	1	0	2	0	324	25	0	0	10	4	4	6
DEL00000898	1	0	4	0	411	12	4	0	0	0	0	0
DEL00000917	1	0	2	0	413	4	0	0	0	0	0	0
DEL00000978	1	0	32	0	415	1	0	0	0	0	0	0
DEL00001048	1	0	12	0	425	0	0	0	0	0	0	0
DEL00001146	1	0	1	0	436	0	15	0	2	0	0	0
DEL00001266	1	0	1	0	446	7	0	0	0	0	0	0
DUP00000262	1	558	9	852	36	13	9	0	2	2	3	0
DUP00000262	1	558	9	852	37	13	9	0	2	2	3	0
DUP00000262	1	558	9	852	38	13	9	0	2	2	3	0
DUP00000262	1	558	9	852	39	13	9	0	2	2	3	0
DUP00000262	1	558	9	852	40	13	9	0	2	2	3	0
DUP00000262	1	558	9	852	41	13	9	0	2	2	3	0
DUP00000262	1	558	9	852	42	13	9	0	2	2	3	0
DUP00000262	1	558	9	852	43	13	9	0	2	2	3	0
DUP00000262	1	558	9	852	44	13	9	0	2	2	3	0
DUP00000262	1	558	9	852	45	13	9	0	2	2	3	0
DUP00000262	1	558	9	852	46	13	9	0	2	2	3	0
DUP00000262	1	558	9	852	47	13	9	0	2	2	3	0
DUP00000262	1	558	9	852	48	13	9	0	2	2	3	0
DUP00000262	1	558	9	852	49	13	9	0	2	2	3	0
