SV_ID	gene_count	exon_count	tran_count	rest_count	ID_regl	df1_count	df2_count	df3_count	df4_count	df5_count	df6_count	df7_count
DEL00000069	1	0	2	0	10	12	0	0	0	3	0	0
DEL00000076	1	0	1	0	11	12	2	0	0	0	0	0
DEL00000094	1	0	2	0	14	3	0	0	0	0	0	0
DEL00000094	1	0	2	0	15	3	0	0	0	0	0	0
DEL00000101	1	0	1	0	18	0	0	0	0	0	0	0
DEL00000105	1	0	6	0	19	4	8	0	0	0	0	0
DEL00000129	1	0	30	0	20	5	0	0	0	0	0	0
DEL00000151	1	0	4	0	22	9	0	2	0	2	0	0
DEL00000166	1	0	9	0	25	8	0	0	0	0	0	0
DEL00000170	1	0	4	0	26	10	0	0	0	0	0	0
DEL00000178	1	0	25	0	27	6	0	0	0	0	0	0
DEL00000303	1	0	1	0	33	0	0	0	0	0	0	0
DEL00000305	1	0	1	0	34	0	0	0	0	0	0	0
DEL00000316	1	0	1	0	271	5	0	2	0	0	0	0
DEL00000323	1	0	100	0	273	17	0	0	0	0	0	0
DEL00000348	1	0	1	0	280	8	0	0	0	0	0	0
DEL00000430	1	0	9	0	286	17	0	0	0	0	0	0
DEL00000444	1	0	4	0	289	6	2	2	0	0	0	0
DEL00000486	1	0	4	0	291	4	0	0	0	0	0	0
DEL00000500	1	0	14	0	293	8	4	0	0	0	0	0
DEL00000510	1	492	18	528	296	5	0	0	0	0	0	0
DEL00000539	1	1	1	9	302	8	0	2	1	0	0	0
DEL00000539	1	1	1	9	303	8	0	2	1	0	0	0
DEL00000587	1	0	9	0	308	29	0	0	0	0	0	0
DEL00000627	1	0	4	0	315	9	3	0	0	0	0	0
DEL00000627	1	0	4	0	316	9	3	0	0	0	0	0
DEL00000660	1	0	1	0	320	2	0	0	0	0	0	2
DEL00000710	1	0	1	0	325	37	119	0	0	0	0	0
DEL00000743	1	0	2	0	330	2	0	0	0	0	0	0
DEL00000834	1	1	1	15	339	19	0	0	4	0	0	0
DEL00000862	1	0	1	0	340	13	1	0	0	0	0	0
DEL00000870	1	0	1	0	341	8	0	2	0	0	0	0
DEL00000913	1	0	1	0	349	0	0	0	0	0	0	0
DEL00000962	1	0	4	0	353	4	1	0	0	0	0	0
DEL00000962	1	0	4	0	354	4	1	0	0	0	0	0
DEL00000974	1	0	3	0	358	3	0	0	0	0	0	0
DEL00000982	1	0	4	0	360	5	0	0	0	0	0	0
DEL00000984	1	0	1	0	361	8	4	0	0	0	0	0
DEL00001015	1	0	3	0	363	5	0	0	0	0	0	0
DEL00001019	1	16	1	24	364	5	0	0	0	0	0	0
DEL00001021	1	0	2	0	365	2	0	0	0	0	0	0
DEL00001058	1	0	1	0	370	3	0	0	0	0	0	0
DEL00001094	1	0	1	0	375	6	5	0	0	0	0	0
DEL00001110	1	0	1	0	376	3	0	0	0	0	0	2
DEL00001163	1	0	4	0	378	37	6	2	12	0	0	2
DEL00001220	1	0	4	0	382	7	0	0	0	0	0	0
DEL00001233	1	0	9	0	384	0	0	0	0	0	0	0
DEL00001268	1	0	16	0	388	5	0	0	0	0	0	0
DEL00001282	1	0	4	0	391	5	0	0	0	0	0	0
DEL00001321	1	0	1	0	396	4	0	0	0	0	0	0
DEL00001380	1	0	42	0	405	3	0	0	0	0	0	0
DEL00001434	1	0	1	0	408	7	0	0	0	0	0	0
DUP00000309	1	558	9	852	35	13	9	0	2	2	3	0
DUP00000309	1	558	9	852	36	13	9	0	2	2	3	0
DUP00000309	1	558	9	852	37	13	9	0	2	2	3	0
DUP00000309	1	558	9	852	38	13	9	0	2	2	3	0
DUP00000309	1	558	9	852	39	13	9	0	2	2	3	0
DUP00000309	1	558	9	852	40	13	9	0	2	2	3	0
DUP00000309	1	558	9	852	41	13	9	0	2	2	3	0
DUP00000309	1	558	9	852	42	13	9	0	2	2	3	0
DUP00000309	1	558	9	852	43	13	9	0	2	2	3	0
DUP00000309	1	558	9	852	44	13	9	0	2	2	3	0
DUP00000309	1	558	9	852	45	13	9	0	2	2	3	0
DUP00000309	1	558	9	852	46	13	9	0	2	2	3	0
DUP00000309	1	558	9	852	47	13	9	0	2	2	3	0
DUP00000309	1	558	9	852	48	13	9	0	2	2	3	0
DUP00000309	1	558	9	852	49	13	9	0	2	2	3	0
DUP00000309	1	558	9	852	50	13	9	0	2	2	3	0
DUP00000309	1	558	9	852	51	13	9	0	2	2	3	0
DUP00000309	1	558	9	852	52	13	9	0	2	2	3	0
DUP00000309	1	558	9	852	53	13	9	0	2	2	3	0
DUP00000309	1	558	9	852	54	13	9	0	2	2	3	0
DUP00000309	1	558	9	852	55	13	9	0	2	2	3	0
DUP00000309	1	558	9	852	56	13	9	0	2	2	3	0
DUP00000309	1	558	9	852	57	13	9	0	2	2	3	0
DUP00000309	1	558	9	852	58	13	9	0	2	2	3	0
DUP00000309	1	558	9	852	59	13	9	0	2	2	3	0
DUP00000309	1	558	9	852	60	13	9	0	2	2	3	0
DUP00000309	1	558	9	852	61	13	9	0	2	2	3	0
DUP00000309	1	558	9	852	62	13	9	0	2	2	3	0
DUP00000309	1	558	9	852	63	13	9	0	2	2	3	0
DUP00000309	1	558	9	852	64	13	9	0	2	2	3	0
DUP00000309	1	558	9	852	65	13	9	0	2	2	3	0
DUP00000309	1	558	9	852	66	13	9	0	2	2	3	0
DUP00000309	1	558	9	852	67	13	9	0	2	2	3	0
DUP00000309	1	558	9	852	68	13	9	0	2	2	3	0
DUP00000309	1	558	9	852	69	13	9	0	2	2	3	0
DUP00000309	1	558	9	852	70	13	9	0	2	2	3	0
DUP00000309	1	558	9	852	71	13	9	0	2	2	3	0
DUP00000309	1	558	9	852	72	13	9	0	2	2	3	0
DUP00000309	1	558	9	852	73	13	9	0	2	2	3	0
DUP00000309	1	558	9	852	74	13	9	0	2	2	3	0
DUP00000309	1	558	9	852	75	13	9	0	2	2	3	0
DUP00000309	1	558	9	852	76	13	9	0	2	2	3	0
DUP00000309	1	558	9	852	77	13	9	0	2	2	3	0
DUP00000309	1	558	9	852	78	13	9	0	2	2	3	0
DUP00000309	1	558	9	852	79	13	9	0	2	2	3	0
DUP00000309	1	558	9	852	80	13	9	0	2	2	3	0
DUP00000309	1	558	9	852	81	13	9	0	2	2	3	0
DUP00000309	1	558	9	852	82	13	9	0	2	2	3	0
DUP00000309	1	558	9	852	83	13	9	0	2	2	3	0
DUP00000309	1	558	9	852	84	13	9	0	2	2	3	0
DUP00000309	1	558	9	852	85	13	9	0	2	2	3	0
DUP00000309	1	558	9	852	86	13	9	0	2	2	3	0
DUP00000309	1	558	9	852	87	13	9	0	2	2	3	0
