SV_ID	gene_count	exon_count	tran_count	rest_count	ID_regl	df1_count	df2_count	df3_count	df4_count	df5_count	df6_count	df7_count
DEL00000035	1	0	1	0	6	25	0	0	0	0	0	0
DEL00000079	1	0	100	0	14	16	0	0	0	3	0	0
DEL00000094	1	0	16	0	15	2	0	0	0	0	0	0
DEL00000111	1	0	4	0	17	11	0	0	0	0	0	2
DEL00000255	1	0	36	0	33	4	0	0	0	0	0	0
DEL00000363	1	0	1	0	282	45	60	0	0	0	0	0
DEL00000469	1	0	1	0	291	6	0	0	0	0	0	0
DEL00000485	1	0	56	0	292	2	0	2	0	0	0	0
DEL00000490	1	0	25	0	293	14	2	0	0	0	0	5
DEL00000605	1	0	6	0	302	13	0	0	0	0	0	0
DEL00000605	1	0	6	0	303	13	0	0	0	0	0	0
DEL00000694	1	0	1	0	311	1	2	0	0	0	0	0
DEL00000708	1	0	16	0	314	2	0	0	0	0	0	0
DEL00000844	1	0	4	0	324	4	1	0	0	0	0	0
DEL00000844	1	0	4	0	325	4	1	0	0	0	0	0
DEL00000846	1	0	9	0	326	3	0	0	0	0	0	0
DEL00000886	1	16	1	24	331	5	0	0	0	0	0	0
DEL00000889	1	0	6	0	332	2	0	0	0	0	0	0
DEL00000890	1	5	1	8	333	2	0	0	0	0	0	0
DEL00000988	1	0	4	0	345	0	0	0	0	0	0	0
DEL00001024	1	0	1	0	355	50	32	4	9	2	1	0
DEL00001025	1	0	1	0	356	49	32	4	9	2	1	0
DEL00001053	1	0	9	0	358	5	0	4	0	0	0	0
DEL00001054	1	0	6	0	359	1	0	0	0	0	0	0
DEL00001054	1	0	6	0	360	1	0	0	0	0	0	0
DEL00001063	1	0	16	0	362	0	0	0	0	0	0	0
DEL00001075	1	0	42	0	363	7	0	0	0	0	0	0
DEL00001185	1	0	2	0	369	0	8	0	0	0	0	0
DEL00001190	1	0	1	0	370	5	2	0	0	0	0	0
DEL00001204	1	4	1	16	373	0	0	0	0	0	0	0
DEL00001449	1	5	1	7	0	0	0	0	0	0	0	0
DUP00000281	1	558	9	852	35	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	36	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	37	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	38	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	39	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	40	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	41	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	42	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	43	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	44	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	45	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	46	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	47	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	48	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	49	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	50	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	51	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	52	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	53	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	54	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	55	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	56	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	57	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	58	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	59	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	60	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	61	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	62	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	63	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	64	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	65	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	66	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	67	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	68	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	69	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	70	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	71	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	72	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	73	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	74	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	75	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	76	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	77	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	78	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	79	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	80	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	81	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	82	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	83	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	84	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	85	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	86	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	87	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	88	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	89	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	90	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	91	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	92	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	93	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	94	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	95	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	96	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	97	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	98	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	99	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	100	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	101	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	102	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	103	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	104	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	105	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	106	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	107	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	108	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	109	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	110	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	111	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	112	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	113	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	114	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	115	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	116	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	117	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	118	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	119	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	120	13	9	0	2	2	3	0
DUP00000281	1	558	9	852	121	13	9	0	2	2	3	0
