SV_ID	gene_count	exon_count	tran_count	rest_count	ID_regl	df1_count	df2_count	df3_count	df4_count	df5_count	df6_count	df7_count
DEL00000031	1	0	36	0	3	27	0	0	0	0	0	0
DEL00000032	1	0	16	0	4	24	0	0	0	0	0	0
DEL00000041	1	0	1	0	5	25	0	0	0	0	0	0
DEL00000043	1	0	1	0	6	27	0	0	0	0	0	0
DEL00000061	1	0	1	0	8	7	0	0	0	0	0	0
DEL00000079	1	0	4	0	10	9	0	0	0	0	0	0
DEL00000079	1	0	4	0	11	9	0	0	0	0	0	0
DEL00000101	1	0	16	0	14	3	0	0	0	0	0	0
DEL00000101	1	0	16	0	15	3	0	0	0	0	0	0
DEL00000170	1	0	1	0	22	18	8	0	0	0	1	0
DEL00000173	1	0	1	0	23	7	0	0	0	0	0	0
DEL00000174	1	0	4	0	24	12	13	0	0	0	0	0
DEL00000306	1	0	1	0	269	8	0	0	0	0	0	0
DEL00000346	1	0	9	0	273	0	0	2	0	0	0	0
DEL00000419	1	25	15	43	278	9	0	0	0	0	6	0
DEL00000463	1	0	25	0	286	6	0	0	0	0	0	0
DEL00000474	1	68	4	96	288	5	0	0	0	0	0	0
DEL00000535	1	0	9	0	289	11	0	0	0	0	0	0
DEL00000544	1	0	2	0	291	0	0	0	0	0	0	0
DEL00000544	1	0	2	0	292	0	0	0	0	0	0	0
DEL00000579	1	0	4	0	296	9	0	2	0	0	0	0
DEL00000595	1	0	9	0	301	13	0	0	0	0	0	0
DEL00000637	1	0	6	0	4575	1	0	0	0	0	0	0
DEL00000650	1	0	21	0	4577	2	0	0	0	0	0	0
DEL00000676	1	0	4	0	4579	3	2	0	0	0	0	0
DEL00000704	1	0	1	0	4582	13	0	0	0	2	0	0
DEL00000735	1	0	1	0	4585	14	0	0	0	0	1	0
DEL00000782	1	0	1	0	4591	2	0	0	0	0	0	0
DEL00000833	1	0	9	0	4601	0	1	0	0	0	0	0
DEL00000908	1	0	16	0	4607	7	0	0	0	0	0	0
DEL00001101	1	3	1	6	4620	2	0	0	0	0	0	0
DEL00001117	1	0	2	0	4622	5	0	2	0	0	0	0
DEL00001128	1	0	1	0	4624	5	0	0	0	0	0	0
DEL00001202	1	0	1	0	4634	5	1	0	0	0	0	0
DEL00001219	1	0	1	0	4635	1	0	0	0	0	0	0
DEL00001219	1	0	1	0	4636	1	0	0	0	0	0	0
DEL00001283	1	0	1	0	4643	7	0	0	0	0	0	0
DUP00000292	1	558	9	852	31	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	32	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	33	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	34	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	35	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	36	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	37	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	38	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	39	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	40	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	41	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	42	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	43	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	44	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	45	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	46	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	47	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	48	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	49	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	50	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	51	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	52	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	53	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	54	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	55	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	56	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	57	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	58	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	59	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	60	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	61	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	62	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	63	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	64	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	65	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	66	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	67	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	68	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	69	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	70	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	71	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	72	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	73	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	74	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	75	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	76	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	77	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	78	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	79	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	80	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	81	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	82	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	83	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	84	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	85	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	86	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	87	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	88	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	89	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	90	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	91	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	92	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	93	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	94	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	95	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	96	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	97	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	98	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	99	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	100	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	101	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	102	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	103	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	104	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	105	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	106	13	9	0	2	2	3	0
DUP00000292	1	558	9	852	107	13	9	0	2	2	3	0
