SV_ID	gene_count	exon_count	tran_count	rest_count	ID_regl	df1_count	df2_count	df3_count	df4_count	df5_count	df6_count	df7_count
DEL00000061	1	0	4	0	8	0	0	0	0	0	0	0
DEL00000080	1	0	1	0	9	5	0	0	0	0	0	0
DEL00000176	1	0	1	0	13	5	2	0	0	0	0	0
DEL00000207	1	0	1	0	254	3	2	0	0	0	0	0
DEL00000222	1	0	16	0	257	11	1	0	0	0	0	0
DEL00000228	1	0	16	0	258	13	0	0	0	2	0	0
DEL00000356	1	5	1	9	269	6	1	0	0	0	0	0
DEL00000364	1	0	4	0	271	6	0	0	0	0	0	0
DEL00000548	1	0	3	0	318	3	0	0	0	0	0	0
DEL00000579	1	0	1	0	319	14	2	0	0	0	0	0
DEL00000583	1	118	4	134	320	13	0	0	0	0	0	0
DEL00000583	1	118	4	134	321	13	0	0	0	0	0	0
DEL00000660	1	0	24	0	324	0	0	0	0	0	0	0
DEL00000660	1	0	24	0	325	0	0	0	0	0	0	0
DEL00000664	1	42	4	60	326	1	0	0	0	0	0	0
DEL00000664	1	42	4	60	327	1	0	0	0	0	0	0
DEL00000664	1	42	4	60	328	1	0	0	0	0	0	0
DEL00000664	1	42	4	60	329	1	0	0	0	0	0	0
DEL00000664	1	42	4	60	330	1	0	0	0	0	0	0
DEL00000664	1	42	4	60	331	1	0	0	0	0	0	0
DEL00000689	1	0	4	0	337	6	0	0	0	0	0	0
DEL00000726	1	0	16	0	339	7	0	0	0	0	0	0
DEL00000794	2	1	2	0	343	2	0	2	0	0	0	0
DEL00000808	1	4	1	16	344	10	0	0	0	0	0	0
DEL00000808	1	4	1	16	345	10	0	0	0	0	0	0
DEL00000886	1	0	42	0	351	5	0	0	0	0	0	0
DEL00001011	1	0	1	0	356	7	0	0	0	0	0	0
DEL00001174	1	5	1	7	0	0	0	0	0	0	0	0
DUP00000200	1	558	9	852	18	13	9	0	2	2	3	0
DUP00000200	1	558	9	852	19	13	9	0	2	2	3	0
DUP00000200	1	558	9	852	20	13	9	0	2	2	3	0
DUP00000200	1	558	9	852	21	13	9	0	2	2	3	0
DUP00000200	1	558	9	852	22	13	9	0	2	2	3	0
DUP00000200	1	558	9	852	23	13	9	0	2	2	3	0
DUP00000200	1	558	9	852	24	13	9	0	2	2	3	0
DUP00000200	1	558	9	852	25	13	9	0	2	2	3	0
DUP00000200	1	558	9	852	26	13	9	0	2	2	3	0
DUP00000200	1	558	9	852	27	13	9	0	2	2	3	0
DUP00000200	1	558	9	852	28	13	9	0	2	2	3	0
DUP00000200	1	558	9	852	29	13	9	0	2	2	3	0
DUP00000200	1	558	9	852	30	13	9	0	2	2	3	0
DUP00000200	1	558	9	852	31	13	9	0	2	2	3	0
DUP00000200	1	558	9	852	32	13	9	0	2	2	3	0
DUP00000200	1	558	9	852	33	13	9	0	2	2	3	0
DUP00000200	1	558	9	852	34	13	9	0	2	2	3	0
DUP00000200	1	558	9	852	35	13	9	0	2	2	3	0
DUP00000200	1	558	9	852	36	13	9	0	2	2	3	0
DUP00000200	1	558	9	852	37	13	9	0	2	2	3	0
DUP00000200	1	558	9	852	38	13	9	0	2	2	3	0
DUP00000200	1	558	9	852	39	13	9	0	2	2	3	0
DUP00000200	1	558	9	852	40	13	9	0	2	2	3	0
DUP00000200	1	558	9	852	41	13	9	0	2	2	3	0
DUP00000200	1	558	9	852	42	13	9	0	2	2	3	0
