SV_ID	gene_count	exon_count	tran_count	rest_count	ID_regl	df1_count	df2_count	df3_count	df4_count	df5_count	df6_count	df7_count
DEL00000037	1	0	30	0	7	27	0	0	0	0	0	0
DEL00000042	1	0	16	0	9	24	0	0	0	0	0	0
DEL00000074	1	0	4	0	13	9	0	0	0	0	0	0
DEL00000077	1	0	4	0	15	10	0	0	0	0	0	0
DEL00000091	1	0	1	0	19	16	0	0	0	5	0	0
DEL00000101	1	0	1	0	20	2	0	0	0	0	0	0
DEL00000145	1	0	4	0	23	5	0	0	0	0	0	0
DEL00000171	1	0	4	0	25	2	0	2	0	0	0	0
DEL00000178	1	0	9	0	26	7	0	0	0	0	0	0
DEL00000190	1	0	1	0	28	18	8	0	0	0	1	0
DEL00000324	1	0	1	0	46	2	0	0	0	0	0	0
DEL00000418	1	0	1	0	308	27	0	0	0	0	0	0
DEL00000459	1	1	1	25	312	0	0	0	0	0	0	0
DEL00000536	1	0	1	0	323	5	0	0	0	0	0	0
DEL00000540	1	0	4	0	325	6	1	0	0	0	0	0
DEL00000628	1	0	1	0	332	11	0	0	0	0	0	0
DEL00000632	1	0	15	0	333	3	0	0	0	0	0	0
DEL00000670	1	65	16	312	339	1	0	0	0	0	0	0
DEL00000689	1	0	6	0	342	2	0	0	0	2	0	0
DEL00000715	2	2	2	25	345	18	2	0	0	0	0	0
DEL00000741	1	0	4	0	348	7	74	4	3	0	0	0
DEL00000788	1	0	36	0	353	2	0	2	0	0	0	0
DEL00000813	1	0	9	0	356	8	0	0	0	0	0	3
DEL00000824	1	0	16	0	358	4	2	0	0	0	0	0
DEL00000831	1	0	1	0	359	0	0	0	0	0	0	0
DEL00000958	1	0	4	0	372	4	0	0	0	0	0	0
DEL00000961	1	0	4	0	373	2	0	0	0	0	0	0
DEL00000963	1	1	1	9	374	2	0	0	0	0	0	0
DEL00001015	1	0	2	0	382	3	0	0	0	0	0	0
DEL00001049	1	0	2	0	389	25	0	0	10	4	4	6
DEL00001104	1	1	1	0	393	7	0	0	0	0	0	0
DEL00001148	1	0	9	0	403	2	0	0	0	0	0	0
DEL00001203	1	0	81	0	411	0	0	0	0	0	0	0
DEL00001270	1	0	15	0	418	1	0	0	0	0	0	0
DEL00001307	1	0	12	0	421	0	0	0	0	0	0	0
DEL00001354	1	0	42	0	425	5	0	0	0	0	0	0
DEL00001373	1	0	9	0	428	0	0	0	0	0	0	0
DEL00001448	1	0	1	0	464	3	2	0	0	0	0	0
DEL00001554	1	0	4	0	470	2	0	0	0	0	0	0
DEL00001738	1	5	1	7	0	0	0	0	0	0	0	0
DUP00000326	1	558	9	852	47	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	48	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	49	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	50	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	51	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	52	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	53	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	54	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	55	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	56	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	57	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	58	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	59	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	60	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	61	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	62	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	63	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	64	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	65	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	66	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	67	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	68	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	69	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	70	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	71	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	72	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	73	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	74	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	75	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	76	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	77	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	78	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	79	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	80	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	81	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	82	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	83	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	84	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	85	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	86	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	87	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	88	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	89	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	90	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	91	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	92	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	93	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	94	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	95	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	96	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	97	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	98	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	99	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	100	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	101	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	102	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	103	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	104	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	105	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	106	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	107	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	108	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	109	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	110	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	111	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	112	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	113	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	114	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	115	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	116	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	117	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	118	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	119	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	120	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	121	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	122	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	123	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	124	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	125	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	126	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	127	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	128	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	129	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	130	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	131	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	132	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	133	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	134	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	135	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	136	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	137	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	138	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	139	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	140	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	141	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	142	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	143	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	144	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	145	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	146	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	147	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	148	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	149	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	150	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	151	13	9	0	2	2	3	0
DUP00000326	1	558	9	852	152	13	9	0	2	2	3	0
