SV_ID	gene_count	exon_count	tran_count	rest_count	ID_regl	df1_count	df2_count	df3_count	df4_count	df5_count	df6_count	df7_count
DEL00000053	1	1	1	0	2	3	0	0	0	2	0	0
DEL00000058	1	0	9	0	4	7	0	0	0	0	0	0
DEL00000069	1	0	100	0	5	18	0	2	0	2	0	0
DEL00000128	1	0	20	0	11	14	1	0	0	2	0	0
DEL00000213	1	0	40	0	16	6	0	0	0	0	0	0
DEL00000216	1	0	1	0	18	6	2	0	0	0	0	0
DEL00000216	1	0	1	0	19	6	2	0	0	0	0	0
DEL00000229	1	0	1	0	22	14	0	0	0	0	0	0
DEL00000285	1	0	3	0	263	10	0	0	0	0	0	0
DEL00000325	1	1	1	0	265	26	0	0	0	0	0	0
DEL00000327	1	0	9	0	266	31	6	0	0	0	4	0
DEL00000343	1	0	1	0	270	14	0	0	0	0	0	0
DEL00000383	1	76	4	100	281	9	0	0	0	0	0	0
DEL00000413	1	0	1	0	285	8	0	0	0	0	0	0
DEL00000444	1	0	25	0	286	7	0	0	0	0	0	0
DEL00000536	1	16	4	56	290	0	0	0	0	0	0	0
DEL00000536	1	16	4	56	291	0	0	0	0	0	0	0
DEL00000536	1	16	4	56	292	0	0	0	0	0	0	0
DEL00000536	1	16	4	56	293	0	0	0	0	0	0	0
DEL00000536	1	16	4	56	294	0	0	0	0	0	0	0
DEL00000536	1	16	4	56	295	0	0	0	0	0	0	0
DEL00000536	1	16	4	56	296	0	0	0	0	0	0	0
DEL00000536	1	16	4	56	297	0	0	0	0	0	0	0
DEL00000536	1	16	4	56	298	0	0	0	0	0	0	0
DEL00000536	1	16	4	56	299	0	0	0	0	0	0	0
DEL00000536	1	16	4	56	300	0	0	0	0	0	0	0
DEL00000536	1	16	4	56	301	0	0	0	0	0	0	0
DEL00000536	1	16	4	56	302	0	0	0	0	0	0	0
DEL00000536	1	16	4	56	303	0	0	0	0	0	0	0
DEL00000536	1	16	4	56	304	0	0	0	0	0	0	0
DEL00000580	1	0	1	0	307	3	0	0	0	0	0	0
DEL00000647	1	0	1	0	316	0	0	0	0	0	0	0
DEL00000664	1	0	1	0	318	14	2	0	0	0	0	0
DEL00000716	1	0	1	0	321	5	0	0	0	0	0	0
DEL00000767	1	56	4	80	331	1	0	0	0	0	0	0
DEL00000767	1	56	4	80	332	1	0	0	0	0	0	0
DEL00000767	1	56	4	80	333	1	0	0	0	0	0	0
DEL00000767	1	56	4	80	334	1	0	0	0	0	0	0
DEL00000767	1	56	4	80	335	1	0	0	0	0	0	0
DEL00000767	1	56	4	80	336	1	0	0	0	0	0	0
DEL00000775	1	0	4	0	337	2	1	0	0	0	0	0
DEL00000784	1	0	1	0	339	7	0	0	0	0	0	0
DEL00000784	1	0	1	0	340	7	0	0	0	0	0	0
DEL00000784	1	0	1	0	341	7	0	0	0	0	0	0
DEL00000784	1	0	1	0	342	7	0	0	0	0	0	0
DEL00000784	1	0	1	0	343	7	0	0	0	0	0	0
DEL00000877	1	0	1	0	353	2	0	0	0	0	0	0
DEL00000877	1	0	1	0	354	2	0	0	0	0	0	0
DEL00000877	1	0	1	0	355	2	0	0	0	0	0	0
DEL00001033	3	0	6	0	368	10	0	0	0	0	0	0
DEL00001084	1	0	4	0	389	0	2	0	0	0	0	0
DUP00000260	1	558	9	852	26	13	9	0	2	2	3	0
DUP00000260	1	558	9	852	27	13	9	0	2	2	3	0
DUP00000260	1	558	9	852	28	13	9	0	2	2	3	0
DUP00000260	1	558	9	852	29	13	9	0	2	2	3	0
DUP00000260	1	558	9	852	30	13	9	0	2	2	3	0
DUP00000260	1	558	9	852	31	13	9	0	2	2	3	0
DUP00000260	1	558	9	852	32	13	9	0	2	2	3	0
DUP00000260	1	558	9	852	33	13	9	0	2	2	3	0
DUP00000260	1	558	9	852	34	13	9	0	2	2	3	0
DUP00000260	1	558	9	852	35	13	9	0	2	2	3	0
DUP00000260	1	558	9	852	36	13	9	0	2	2	3	0
DUP00000260	1	558	9	852	37	13	9	0	2	2	3	0
DUP00000260	1	558	9	852	38	13	9	0	2	2	3	0
DUP00000260	1	558	9	852	39	13	9	0	2	2	3	0
DUP00000260	1	558	9	852	40	13	9	0	2	2	3	0
DUP00000260	1	558	9	852	41	13	9	0	2	2	3	0
DUP00000260	1	558	9	852	42	13	9	0	2	2	3	0
DUP00000260	1	558	9	852	43	13	9	0	2	2	3	0
DUP00000260	1	558	9	852	44	13	9	0	2	2	3	0
DUP00000260	1	558	9	852	45	13	9	0	2	2	3	0
DUP00000260	1	558	9	852	46	13	9	0	2	2	3	0
DUP00000260	1	558	9	852	47	13	9	0	2	2	3	0
DUP00000260	1	558	9	852	48	13	9	0	2	2	3	0
DUP00000260	1	558	9	852	49	13	9	0	2	2	3	0
DUP00000260	1	558	9	852	50	13	9	0	2	2	3	0
DUP00000260	1	558	9	852	51	13	9	0	2	2	3	0
DUP00000260	1	558	9	852	52	13	9	0	2	2	3	0
DUP00000260	1	558	9	852	53	13	9	0	2	2	3	0
DUP00000260	1	558	9	852	54	13	9	0	2	2	3	0
DUP00000260	1	558	9	852	55	13	9	0	2	2	3	0
DUP00000260	1	558	9	852	56	13	9	0	2	2	3	0
DUP00000260	1	558	9	852	57	13	9	0	2	2	3	0
