SV_ID	gene_count	exon_count	tran_count	rest_count	ID_regl	df1_count	df2_count	df3_count	df4_count	df5_count	df6_count	df7_count
BND00000285	1	0	9	0	261	5	9	0	2	2	3	0
DEL00000099	1	0	4	0	9	12	0	0	0	0	0	3
DEL00000161	1	0	24	0	13	6	0	0	0	0	0	0
DEL00000226	1	0	4	0	18	10	0	0	0	0	0	0
DEL00000228	1	0	4	0	19	10	0	0	0	0	0	0
DEL00000239	1	1	1	25	20	12	0	0	0	0	0	0
DEL00000239	1	1	1	25	21	12	0	0	0	0	0	0
DEL00000239	1	1	1	25	22	12	0	0	0	0	0	0
DEL00000239	1	1	1	25	23	12	0	0	0	0	0	0
DEL00000332	1	0	1	0	274	0	0	0	0	0	0	0
DEL00000332	1	0	1	0	275	0	0	0	0	0	0	0
DEL00000367	1	0	1	0	283	27	0	0	0	0	0	0
DEL00000368	1	0	1	0	284	27	0	0	0	0	0	0
DEL00000375	1	0	1	0	287	29	0	0	0	2	0	0
DEL00000391	1	1	1	25	288	16	0	0	0	0	0	0
DEL00000437	1	0	1	0	293	13	0	0	0	2	0	2
DEL00000473	1	0	16	0	296	10	0	2	0	0	0	0
DEL00000477	1	984	18	1056	297	5	0	0	0	0	0	0
DEL00000530	1	0	4	0	303	34	0	0	0	0	0	0
DEL00000656	1	0	42	0	314	0	0	0	0	0	0	0
DEL00000668	1	1	1	9	318	0	2	0	0	0	0	0
DEL00000708	1	0	1	0	322	5	3	0	0	0	0	0
DEL00000738	1	1	1	15	324	19	0	0	4	0	0	0
DEL00000775	1	14	1	18	327	3	0	0	0	0	0	0
DEL00000777	1	28	1	36	328	3	0	0	0	0	0	0
DEL00000777	1	28	1	36	329	3	0	0	0	0	0	0
DEL00000777	1	28	1	36	330	3	0	0	0	0	0	0
DEL00000777	1	28	1	36	331	3	0	0	0	0	0	0
DEL00000777	1	28	1	36	332	3	0	0	0	0	0	0
DEL00000777	1	28	1	36	333	3	0	0	0	0	0	0
DEL00000777	1	28	1	36	334	3	0	0	0	0	0	0
DEL00000795	1	0	1	0	335	5	0	0	0	0	0	0
DEL00000796	1	0	1	0	336	5	0	0	0	0	0	0
DEL00000915	1	0	4	0	352	5	0	0	0	0	0	0
