SV_ID	gene_count	exon_count	tran_count	rest_count	ID_regl	df1_count	df2_count	df3_count	df4_count	df5_count	df6_count	df7_count
DEL00000016	1	34	4	46	1	19	0	0	0	0	0	0
DEL00000033	1	0	4	0	5	29	2	0	0	0	0	0
DEL00000039	1	0	1	0	8	26	1	0	0	0	0	0
DEL00000041	1	0	25	0	9	25	0	0	0	0	0	0
DEL00000046	1	0	25	0	11	24	0	0	0	0	0	0
DEL00000090	1	0	1	0	18	5	0	0	0	0	0	0
DEL00000102	1	0	30	0	21	4	0	2	0	0	0	0
DEL00000102	1	0	30	0	22	4	0	2	0	0	0	0
DEL00000113	1	42	1	63	24	6	0	2	0	2	2	0
DEL00000143	1	0	16	0	28	11	0	0	0	0	0	0
DEL00000144	1	0	48	0	29	9	0	0	0	0	0	0
DEL00000209	1	0	1	0	37	4	0	0	0	0	0	0
DEL00000244	1	0	1	0	41	5	0	0	0	0	0	0
DEL00000269	1	100	4	124	51	4	0	0	0	0	0	0
DEL00000311	1	0	1	0	290	5	0	2	0	0	0	0
DEL00000324	1	0	1	0	292	17	0	0	0	0	0	0
DEL00000332	1	0	3	0	294	13	1	0	0	0	0	0
DEL00000353	1	0	6	0	299	7	0	0	0	0	0	0
DEL00000369	1	0	6	0	303	3	0	0	0	0	0	0
DEL00000401	1	0	16	0	310	28	0	0	0	0	0	0
DEL00000405	1	0	12	0	311	25	0	0	0	0	0	0
DEL00000406	1	0	1	0	312	21	0	0	0	0	0	0
DEL00000440	1	0	1	0	314	0	0	0	0	0	0	0
DEL00000462	1	0	1	0	318	3	1	0	0	0	0	0
DEL00000466	1	0	3	0	319	7	0	0	0	0	0	0
DEL00000488	1	0	1	0	323	8	0	0	0	0	0	0
DEL00000488	1	0	1	0	324	8	0	0	0	0	0	0
DEL00000488	1	0	1	0	325	8	0	0	0	0	0	0
DEL00000488	1	0	1	0	326	8	0	0	0	0	0	0
DEL00000518	1	0	16	0	329	6	0	0	0	0	0	0
DEL00000525	1	0	64	0	330	3	2	2	0	0	0	0
DEL00000617	1	0	2	0	332	8	1	0	0	0	0	0
DEL00000623	1	0	9	0	335	5	0	2	0	0	0	0
DEL00000637	1	0	4	0	337	1	0	0	0	0	0	0
DEL00000642	1	0	4	0	338	8	0	2	0	0	0	0
DEL00000744	1	0	1	0	350	5	0	0	0	0	0	0
DEL00000752	1	0	9	0	353	3	2	0	0	0	0	0
DEL00000871	1	0	1	0	366	5	0	0	0	0	0	0
DEL00000871	1	0	1	0	367	5	0	0	0	0	0	0
DEL00000875	2	0	5	0	369	5	0	0	0	0	0	0
