SV_ID	gene_count	exon_count	tran_count	rest_count	ID_regl	df1_count	df2_count	df3_count	df4_count	df5_count	df6_count	df7_count
DEL00000093	1	0	1	0	11	6	0	0	0	0	0	0
DEL00000172	1	0	4	0	16	7	0	0	0	2	0	0
DEL00000197	1	0	9	0	22	7	0	0	0	0	0	2
DEL00000209	1	0	36	0	25	5	0	0	0	0	0	0
DEL00000274	1	0	1	0	30	5	0	0	0	0	0	0
DEL00000277	1	0	4	0	31	6	0	0	0	0	0	0
DEL00000294	1	0	1	0	33	16	0	2	0	0	0	0
DEL00000317	1	0	9	0	34	3	0	2	0	0	0	1
DEL00000319	1	0	1	0	35	0	0	0	0	0	0	0
DEL00000340	1	0	6	0	272	17	0	0	0	0	0	0
DEL00000375	1	0	1	0	278	0	0	0	0	0	0	0
DEL00000375	1	0	1	0	279	0	0	0	0	0	0	0
DEL00000411	1	0	6	0	283	25	0	0	0	0	0	0
DEL00000459	1	0	1	0	290	11	0	0	0	0	0	0
DEL00000468	1	0	16	0	291	9	0	0	0	0	0	0
DEL00000475	1	0	16	0	293	5	0	0	0	0	0	0
DEL00000477	1	0	16	0	295	6	1	0	0	0	0	0
DEL00000498	1	0	1	0	299	8	0	0	0	0	0	0
DEL00000498	1	0	1	0	300	8	0	0	0	0	0	0
DEL00000498	1	0	1	0	301	8	0	0	0	0	0	0
DEL00000498	1	0	1	0	302	8	0	0	0	0	0	0
DEL00000520	1	8	1	12	304	6	0	0	0	0	0	0
DEL00000537	1	0	4	0	306	0	0	0	0	0	0	0
DEL00000537	1	0	4	0	307	0	0	0	0	0	0	0
DEL00000544	1	0	4	0	309	3	0	0	0	0	0	0
DEL00000547	1	0	9	0	310	7	0	0	0	0	0	0
DEL00000552	1	0	1	0	311	8	0	0	0	0	0	0
DEL00000606	1	0	9	0	315	5	0	2	0	0	0	0
DEL00000619	1	0	1	0	317	9	2	0	0	0	0	0
DEL00000693	1	0	9	0	324	1	0	0	0	0	0	0
DEL00000737	1	128	16	216	329	4	0	0	0	0	0	0
DEL00000759	1	0	1	0	332	0	0	0	0	0	0	0
DEL00000766	1	0	1	0	336	0	0	0	0	0	0	0
DEL00000915	1	0	2	0	351	0	0	0	0	0	0	0
DEL00000918	1	0	4	0	352	0	0	2	0	0	0	0
DEL00000918	1	0	4	0	353	0	0	2	0	0	0	0
DEL00000919	1	0	9	0	354	0	1	0	0	0	0	0
DEL00001059	1	0	4	0	362	1	0	0	0	0	0	0
DEL00001062	1	0	9	0	363	5	0	2	0	0	0	0
DEL00001068	2	0	21	0	364	0	0	0	0	0	0	0
DEL00001068	2	0	21	0	365	0	0	0	0	0	0	0
DEL00001103	1	0	3	0	368	7	0	2	0	0	0	0
DEL00001115	1	0	4	0	370	37	6	2	12	0	0	2
DEL00001270	1	0	25	0	393	8	0	4	0	0	0	0
DEL00001348	1	0	1	0	401	7	0	0	0	0	0	0
DEL00001387	1	0	1	0	403	0	2	0	0	0	0	0
DEL00001539	1	5	1	7	0	0	0	0	0	0	0	0
DUP00000072	1	0	25	0	8	9	0	0	0	0	0	0
DUP00000321	1	558	9	852	36	13	9	0	2	2	3	0
DUP00000321	1	558	9	852	37	13	9	0	2	2	3	0
DUP00000321	1	558	9	852	38	13	9	0	2	2	3	0
DUP00000321	1	558	9	852	39	13	9	0	2	2	3	0
DUP00000321	1	558	9	852	40	13	9	0	2	2	3	0
DUP00000321	1	558	9	852	41	13	9	0	2	2	3	0
DUP00000321	1	558	9	852	42	13	9	0	2	2	3	0
DUP00000321	1	558	9	852	43	13	9	0	2	2	3	0
DUP00000321	1	558	9	852	44	13	9	0	2	2	3	0
DUP00000321	1	558	9	852	45	13	9	0	2	2	3	0
DUP00000321	1	558	9	852	46	13	9	0	2	2	3	0
DUP00000321	1	558	9	852	47	13	9	0	2	2	3	0
DUP00000321	1	558	9	852	48	13	9	0	2	2	3	0
DUP00000321	1	558	9	852	49	13	9	0	2	2	3	0
DUP00000321	1	558	9	852	50	13	9	0	2	2	3	0
DUP00000321	1	558	9	852	51	13	9	0	2	2	3	0
DUP00000321	1	558	9	852	52	13	9	0	2	2	3	0
DUP00000321	1	558	9	852	53	13	9	0	2	2	3	0
DUP00000321	1	558	9	852	54	13	9	0	2	2	3	0
DUP00000321	1	558	9	852	55	13	9	0	2	2	3	0
DUP00000321	1	558	9	852	56	13	9	0	2	2	3	0
DUP00000321	1	558	9	852	57	13	9	0	2	2	3	0
DUP00000321	1	558	9	852	58	13	9	0	2	2	3	0
DUP00000321	1	558	9	852	59	13	9	0	2	2	3	0
DUP00000321	1	558	9	852	60	13	9	0	2	2	3	0
DUP00000321	1	558	9	852	61	13	9	0	2	2	3	0
DUP00000321	1	558	9	852	62	13	9	0	2	2	3	0
DUP00000321	1	558	9	852	63	13	9	0	2	2	3	0
DUP00000321	1	558	9	852	64	13	9	0	2	2	3	0
DUP00000321	1	558	9	852	65	13	9	0	2	2	3	0
DUP00000321	1	558	9	852	66	13	9	0	2	2	3	0
